J,R,E,M,algo,runtime,kendalls_tau,mae
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,3,TEMPO,,0.09090909090909083,2.4297521114349365
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,30,TEMPO,,0.0894949494949494,3.0371901988983154
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,31,TEMPO,,0.09474747474747469,2.5798897743225098
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,32,TEMPO,,0.09131313131313129,2.6942148208618164
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,33,TEMPO,,0.08767676767676763,2.6143250465393066
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,34,TEMPO,,0.11252525252525247,2.246556520462036
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,35,TEMPO,,0.09595959595959591,2.443526268005371
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,36,TEMPO,,0.08868686868686865,2.8608815670013428
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,37,TEMPO,,0.0854545454545454,3.0771350860595703
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,38,TEMPO,,0.10363636363636358,2.6487603187561035
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,39,TEMPO,,0.09595959595959591,4.322314262390137
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,4,TEMPO,,0.09313131313131306,2.6088154315948486
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,40,TEMPO,,0.09797979797979789,3.403581380844116
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,41,TEMPO,,0.08343434343434336,2.7382919788360596
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,42,TEMPO,,0.09090909090909083,2.3002755641937256
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,43,TEMPO,,0.08848484848484844,2.2011020183563232
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,44,TEMPO,,0.10989898989898983,2.022038459777832
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,45,TEMPO,,0.07858585858585854,2.938016414642334
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,46,TEMPO,,0.0987878787878787,2.549586772918701
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,47,TEMPO,,0.10585858585858582,3.652892589569092
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,48,TEMPO,,0.0951515151515151,2.7066116333007812
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,49,TEMPO,,0.10969696969696963,2.428374767303467
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,5,TEMPO,,0.09151515151515144,3.133608818054199
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,6,TEMPO,,0.0921212121212121,2.533057928085327
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,7,TEMPO,,0.1044444444444444,2.769972562789917
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,8,TEMPO,,0.09010101010101002,2.7451791763305664
726,0.21,Exp 5: Continuous kj (Beta) + Sigmoid,9,TEMPO,,0.1044444444444444,2.561983585357666
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),0,TEMPO,,0.08707070707070702,3.039944887161255
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),1,TEMPO,,0.09151515151515144,3.4297521114349365
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),10,TEMPO,,0.09070707070707068,2.9311294555664062
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),11,TEMPO,,0.08080808080808077,2.5922865867614746
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),12,TEMPO,,0.08929292929292926,3.067493200302124
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),13,TEMPO,,0.07434343434343427,2.830578565597534
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),14,TEMPO,,0.08080808080808077,3.2493112087249756
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),15,TEMPO,,0.08909090909090905,2.825068950653076
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),16,TEMPO,,0.09373737373737367,2.696969747543335
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),17,TEMPO,,0.09070707070707068,3.0757575035095215
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),18,TEMPO,,0.08989898989898987,3.3057851791381836
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),19,TEMPO,,0.09474747474747469,2.5027549266815186
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),2,TEMPO,,0.08969696969696961,3.2038567066192627
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),20,TEMPO,,0.09191919191919184,2.848484754562378
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),21,TEMPO,,0.09373737373737367,2.691460132598877
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),22,TEMPO,,0.08808080808080798,2.601928472518921
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),23,TEMPO,,0.09232323232323225,2.8787879943847656
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),24,TEMPO,,0.08909090909090905,2.943526268005371
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),25,TEMPO,,0.09151515151515144,2.9696969985961914
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),26,TEMPO,,0.10080808080808074,3.1363637447357178
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),27,TEMPO,,0.10202020202020196,3.1033058166503906
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),28,TEMPO,,0.10101010101010094,2.8567492961883545
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),29,TEMPO,,0.08040404040404031,3.3732781410217285
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),3,TEMPO,,0.10383838383838379,2.544077157974243
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),30,TEMPO,,0.08505050505050499,3.2121212482452393
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),31,TEMPO,,0.0797979797979797,2.690082550048828
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),32,TEMPO,,0.0951515151515151,2.769972562789917
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),33,TEMPO,,0.0767676767676767,2.89393949508667
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),34,TEMPO,,0.08808080808080798,2.5922865867614746
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),35,TEMPO,,0.09050505050505042,2.9531681537628174
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),36,TEMPO,,0.09494949494949484,2.7382919788360596
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),37,TEMPO,,0.08828282828282824,3.268594980239868
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),38,TEMPO,,0.08484848484848478,2.9586777687072754
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),39,TEMPO,,0.10686868686868678,3.450413227081299
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),4,TEMPO,,0.08505050505050499,2.977961540222168
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),40,TEMPO,,0.09393939393939388,3.0082645416259766
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),41,TEMPO,,0.0854545454545454,3.190082550048828
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),42,TEMPO,,0.07919191919191909,3.0358126163482666
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),43,TEMPO,,0.0727272727272727,3.0151515007019043
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),44,TEMPO,,0.10686868686868678,2.5922865867614746
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),45,TEMPO,,0.0951515151515151,2.892561912536621
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),46,TEMPO,,0.09070707070707068,2.9641873836517334
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),47,TEMPO,,0.1048484848484848,2.730027437210083
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),48,TEMPO,,0.09272727272727266,2.9917354583740234
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),49,TEMPO,,0.10666666666666663,2.89393949508667
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),5,TEMPO,,0.09010101010101002,3.3457300662994385
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),6,TEMPO,,0.09575757575757565,2.7011020183563232
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),7,TEMPO,,0.10303030303030297,2.8677685260772705
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),8,TEMPO,,0.08747474747474737,2.982093572616577
726,0.21,Exp 6: Continuous kj (Beta) + EBM + X (Normal),9,TEMPO,,0.11010101010101009,2.7011020183563232
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),0,TEMPO,,0.11131313131313125,2.9077134132385254
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),1,TEMPO,,0.10747474747474739,4.472451686859131
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),10,TEMPO,,0.1238383838383838,3.071625232696533
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),11,TEMPO,,0.10767676767676759,3.2837464809417725
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),12,TEMPO,,0.10404040404040399,3.977961540222168
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),13,TEMPO,,0.12666666666666665,3.1267218589782715
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),14,TEMPO,,0.09272727272727266,3.39393949508667
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),15,TEMPO,,0.11555555555555552,3.347107410430908
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),16,TEMPO,,0.10060606060606053,3.336088180541992
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),17,TEMPO,,0.11070707070707064,3.337465524673462
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),18,TEMPO,,0.11696969696969695,4.020661354064941
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),19,TEMPO,,0.1171717171717171,3.550964117050171
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),2,TEMPO,,0.09494949494949484,3.090909004211426
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),20,TEMPO,,0.11818181818181811,3.2878787517547607
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),21,TEMPO,,0.08969696969696961,3.246556520462036
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),22,TEMPO,,0.09454545454545449,3.151515245437622
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),23,TEMPO,,0.13151515151515147,2.8016529083251953
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),24,TEMPO,,0.11858585858585852,2.7988979816436768
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),25,TEMPO,,0.09151515151515144,3.7107439041137695
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),26,TEMPO,,0.11090909090909085,3.831955909729004
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),27,TEMPO,,0.105050505050505,3.348484754562378
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),28,TEMPO,,0.12949494949494944,4.067492961883545
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),29,TEMPO,,0.11090909090909085,3.618457317352295
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),3,TEMPO,,0.11696969696969695,3.1928374767303467
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),30,TEMPO,,0.09919191919191911,3.6597795486450195
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),31,TEMPO,,0.0955555555555555,2.9807162284851074
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),32,TEMPO,,0.12828282828282822,3.3567492961883545
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),33,TEMPO,,0.09131313131313129,3.6776859760284424
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),34,TEMPO,,0.10525252525252521,2.982093572616577
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),35,TEMPO,,0.1456565656565656,2.9531681537628174
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),36,TEMPO,,0.09616161616161611,3.915977954864502
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),37,TEMPO,,0.11535353535353532,3.4903581142425537
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),38,TEMPO,,0.11010101010101009,3.23553729057312
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),39,TEMPO,,0.09757575757575754,4.063360691070557
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),4,TEMPO,,0.10727272727272724,2.965564727783203
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),40,TEMPO,,0.10565656565656562,3.246556520462036
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),41,TEMPO,,0.10929292929292922,3.8168044090270996
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),42,TEMPO,,0.11070707070707064,2.8856749534606934
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),43,TEMPO,,0.11696969696969695,3.1776859760284424
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),44,TEMPO,,0.12161616161616157,2.9862258434295654
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),45,TEMPO,,0.10606060606060597,3.471074342727661
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),46,TEMPO,,0.09898989898989896,4.006886959075928
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),47,TEMPO,,0.13838383838383833,3.4242424964904785
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),48,TEMPO,,0.11090909090909085,4.162534236907959
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),49,TEMPO,,0.13070707070707066,3.3278236389160156
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),5,TEMPO,,0.09191919191919184,4.155647277832031
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),6,TEMPO,,0.1173737373737373,3.15702486038208
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),7,TEMPO,,0.10303030303030297,3.5316803455352783
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),8,TEMPO,,0.0985858585858585,3.3181817531585693
726,0.21,Exp 7: Continuous kj (Beta) + EBM + X (Non-Normal),9,TEMPO,,0.11151515151515146,2.89393949508667
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,0,TEMPO,,0.08727272727272722,3.538567543029785
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,1,TEMPO,,0.07777777777777772,3.5192837715148926
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,10,TEMPO,,0.08929292929292926,4.307162761688232
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,11,TEMPO,,0.0953535353535353,2.9573001861572266
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,12,TEMPO,,0.09373737373737367,3.965564727783203
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,13,TEMPO,,0.0985858585858585,2.971074342727661
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,14,TEMPO,,0.10949494949494942,2.826446294784546
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,15,TEMPO,,0.10767676767676759,3.2438015937805176
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,16,TEMPO,,0.07353535353535345,3.5523416996002197
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,17,TEMPO,,0.08727272727272722,3.2823691368103027
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,18,TEMPO,,0.09151515151515144,4.495867729187012
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,19,TEMPO,,0.09373737373737367,3.2933883666992188
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,2,TEMPO,,0.08464646464646458,3.8402204513549805
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,20,TEMPO,,0.07999999999999996,3.4242424964904785
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,21,TEMPO,,0.10686868686868678,3.257575750350952
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,22,TEMPO,,0.09171717171717164,3.146005392074585
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,23,TEMPO,,0.09151515151515144,4.539945125579834
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,24,TEMPO,,0.08646464646464641,3.870523452758789
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,25,TEMPO,,0.08929292929292926,3.6363637447357178
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,26,TEMPO,,0.0767676767676767,3.2548208236694336
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,27,TEMPO,,0.08767676767676763,3.3622589111328125
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,28,TEMPO,,0.10242424242424236,3.10606050491333
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,29,TEMPO,,0.10303030303030297,3.6157023906707764
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,3,TEMPO,,0.08202020202020194,3.6143250465393066
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,30,TEMPO,,0.09575757575757565,3.753443479537964
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,31,TEMPO,,0.14282828282828275,4.163911819458008
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,32,TEMPO,,0.07999999999999996,3.7892560958862305
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,33,TEMPO,,0.09474747474747469,3.449035882949829
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,34,TEMPO,,0.10969696969696963,3.409090995788574
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,35,TEMPO,,0.12121212121212116,3.3168044090270996
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,36,TEMPO,,0.08969696969696961,3.3608815670013428
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,37,TEMPO,,0.11030303030303024,3.4063360691070557
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,38,TEMPO,,0.12121212121212116,3.2561984062194824
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,39,TEMPO,,0.09777777777777769,3.213498592376709
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,4,TEMPO,,0.0888888888888888,3.4986226558685303
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,40,TEMPO,,0.08828282828282824,3.836088180541992
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,41,TEMPO,,0.07717171717171711,3.461432456970215
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,42,TEMPO,,0.08303030303030301,3.7892560958862305
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,43,TEMPO,,0.0854545454545454,3.34159779548645
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,44,TEMPO,,0.12565656565656558,3.590909004211426
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,45,TEMPO,,0.07777777777777772,3.8443527221679688
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,46,TEMPO,,0.0985858585858585,3.268594980239868
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,47,TEMPO,,0.08848484848484844,3.4683196544647217
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,48,TEMPO,,0.09939393939393931,3.640495777130127
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,49,TEMPO,,0.09696969696969693,3.1776859760284424
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,5,TEMPO,,0.06505050505050503,3.691460132598877
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,6,TEMPO,,0.07494949494949488,3.0426998138427734
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,7,TEMPO,,0.09434343434343428,3.8842976093292236
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,8,TEMPO,,0.08363636363636356,3.34297513961792
726,0.21,Exp 8: xi (Noise) + Continuous kj (Beta) + Sigmoid,9,TEMPO,,0.07999999999999996,3.4807162284851074
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),0,TEMPO,,0.086060606060606,2.950413227081299
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),1,TEMPO,,0.06929292929292924,3.179063320159912
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),10,TEMPO,,0.07797979797979793,3.2107439041137695
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),11,TEMPO,,0.09393939393939388,2.4793388843536377
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),12,TEMPO,,0.09434343434343428,2.713498592376709
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),13,TEMPO,,0.0953535353535353,3.0633609294891357
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),14,TEMPO,,0.07292929292929284,2.7438015937805176
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),15,TEMPO,,0.0953535353535353,2.68457293510437
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),16,TEMPO,,0.06808080808080802,3.348484754562378
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),17,TEMPO,,0.07090909090909081,3.0922865867614746
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),18,TEMPO,,0.06828282828282822,2.9352617263793945
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),19,TEMPO,,0.10666666666666663,2.877410411834717
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),2,TEMPO,,0.07313131313131305,3.428374767303467
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),20,TEMPO,,0.0761616161616161,3.337465524673462
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),21,TEMPO,,0.08686868686868682,2.899449110031128
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),22,TEMPO,,0.06343434343434334,3.0426998138427734
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),23,TEMPO,,0.10060606060606053,2.752066135406494
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),24,TEMPO,,0.08525252525252519,3.2011020183563232
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),25,TEMPO,,0.07939393939393935,2.9958677291870117
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),26,TEMPO,,0.06909090909090904,3.0068869590759277
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),27,TEMPO,,0.08484848484848478,2.6707990169525146
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),28,TEMPO,,0.07070707070707061,2.944903612136841
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),29,TEMPO,,0.08222222222222214,2.9807162284851074
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),3,TEMPO,,0.06787878787878782,3.140495777130127
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),30,TEMPO,,0.07555555555555549,2.8002755641937256
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),31,TEMPO,,0.11696969696969695,2.7506887912750244
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),32,TEMPO,,0.07999999999999996,3.274104595184326
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),33,TEMPO,,0.07737373737373732,2.904958724975586
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),34,TEMPO,,0.10222222222222216,3.101928472518921
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),35,TEMPO,,0.09414141414141408,2.9022037982940674
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),36,TEMPO,,0.09090909090909083,2.8567492961883545
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),37,TEMPO,,0.09636363636363626,2.9008264541625977
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),38,TEMPO,,0.09010101010101002,2.9407713413238525
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),39,TEMPO,,0.10323232323232318,2.731405019760132
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),4,TEMPO,,0.07313131313131305,2.641873359680176
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),40,TEMPO,,0.08060606060606051,2.881542682647705
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),41,TEMPO,,0.06181818181818172,3.060606002807617
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),42,TEMPO,,0.08040404040404031,3.246556520462036
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),43,TEMPO,,0.0765656565656565,2.9462809562683105
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),44,TEMPO,,0.10727272727272724,2.8016529083251953
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),45,TEMPO,,0.049494949494949425,2.7892560958862305
726,0.21,Exp 9: xi (Noise) + Continuous kj (Beta) + EBM + X (Normal),46,TEMPO,,0.08262626262626255,2.9807162284851074
